seed,stimulus,answer,clearData,clearRepresent,complex,confid,confus,crowd,deciph,distinguish,distract,effect,find,identifi,inform,lost,meanElem,meanOveral,messi,obvious,organiz,read,readabl,represent,see,simpl,understandEasi,understandQuick,valu,visibl
203506583466,B,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
107552259261,B,3,2,2,2,2,1,1,2,1,1,3,2,2,2,2,2,2,1,2,3,3,2,2,2,2,2,3,3,3
170916414946,B,2,3,2,3,3,3,0,3,2,0,3,2,3,3,3,3,3,0,3,2,3,2,3,2,3,3,3,2,2
33852199263,B,3,3,3,2,3,3,3,3,3,2,3,3,3,2,3,2,3,3,3,3,3,3,3,2,3,3,3,3,2
209471744464,B,2,-1,-1,2,2,-1,-2,-1,-2,2,1,1,-2,-1,-2,2,3,-2,0,2,-1,-1,2,-1,-1,1,-3,2,-2
95168818481,B,2,2,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,1,3,3,2,2,1
150440027495,B,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
121004904941,B,3,3,3,3,3,2,2,3,3,1,2,3,3,3,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3
71464688851,B,1,0,2,1,1,-2,1,1,-2,1,1,-1,1,-1,-1,1,2,-1,1,1,0,-1,2,2,1,1,1,1,2
93681116625,B,3,1,2,2,3,2,-2,2,1,-1,3,3,2,3,2,3,3,0,2,1,2,2,2,1,2,2,3,2,1
62501146991,B,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
201858454826,B,1,0,1,0,1,1,0,1,2,1,1,1,0,1,0,1,1,2,0,1,1,2,1,0,1,1,2,0,-1
113758908631,B,3,3,2,3,3,3,3,3,2,1,2,1,2,3,3,3,2,1,3,2,3,3,3,3,3,3,2,3,3
48029301087,B,3,3,3,3,3,3,3,3,1,-2,3,-1,3,3,3,3,3,1,3,2,3,2,3,3,3,3,3,-1,1
42211091752,B,3,2,2,2,3,1,0,3,2,2,2,2,2,2,1,3,3,1,3,2,2,2,3,2,2,3,2,2,2
64825902784,B,2,2,3,2,3,2,2,2,3,2,2,2,3,2,2,2,3,3,3,2,3,3,3,2,2,3,2,2,2
45282921510,B,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2
51443697668,B,3,3,3,3,3,3,0,3,-3,3,3,1,2,3,3,3,3,2,3,2,2,3,3,-3,3,3,3,3,-1
152100168030,B,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
205054589171,B,3,2,3,3,3,3,1,3,2,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3
186110309817,B,0,2,1,1,1,2,3,0,2,2,2,2,2,3,3,0,2,3,1,2,2,2,2,1,1,2,2,1,1
11273505547,B,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
156539757556,B,2,2,2,2,2,2,3,2,2,2,1,1,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2
191635746865,B,2,3,2,3,2,2,3,2,2,2,2,2,2,3,3,3,2,3,3,2,3,2,3,2,2,3,2,3,2
35880230180,B,2,2,2,1,3,2,1,1,1,0,3,2,2,2,2,2,2,0,2,2,2,1,2,2,1,3,2,1,2
137874935753,B,3,2,2,2,3,2,1,2,2,1,2,2,2,3,2,2,2,1,3,2,2,2,2,2,2,2,2,3,2
66087191637,B,2,1,-1,0,1,0,-3,0,1,-3,2,1,2,2,0,2,2,-1,0,-2,0,2,1,3,-2,0,-2,3,0
191791538175,B,-2,2,3,2,3,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2
105607233216,B,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,1,2,1,2,1,1,2,2,2,1
43802366125,B,3,3,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2
183976437036,B,0,1,2,2,2,-1,-1,1,1,-1,2,2,2,2,1,2,1,-1,2,0,1,2,2,1,1,1,2,1,1
207855970593,B,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3
153633208571,B,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2
161167301937,B,2,2,2,2,2,2,0,2,-2,1,2,-1,2,2,2,2,3,2,2,2,2,2,2,0,2,2,2,0,-1
192643584198,B,3,2,2,2,3,2,1,2,2,1,3,2,2,2,3,2,2,1,3,2,2,2,3,2,2,3,2,2,2
69079377687,B,2,3,2,3,3,3,2,3,3,2,2,2,2,2,3,2,2,3,2,3,3,3,3,2,2,3,3,3,2
67564614268,B,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,2,3,3,2,2
164266068848,B,3,3,3,2,3,2,2,3,2,2,3,3,2,3,2,3,3,2,3,2,3,2,3,2,3,3,2,2,2
212302262496,B,2,1,1,2,2,2,0,2,1,1,2,2,2,1,2,2,2,0,2,2,1,2,2,2,2,2,2,2,2
197566056119,B,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2
55176795229,B,1,1,1,0,2,1,0,1,1,0,1,1,1,1,1,1,2,1,2,0,2,1,1,1,2,1,2,1,1
97017630285,B,2,-1,-1,2,2,-1,0,2,0,-2,1,0,2,2,2,2,2,1,2,-1,-1,-1,2,-1,-1,1,2,2,2
121549936941,B,3,3,1,1,3,2,2,2,3,2,2,3,3,2,3,3,2,2,3,1,3,2,3,3,2,3,2,2,3
109050919623,B,3,3,3,3,3,3,2,3,3,2,3,2,3,3,2,2,3,2,3,3,3,2,3,2,2,3,3,2,3
9502701281,B,2,3,3,3,3,3,2,3,2,3,3,2,2,2,3,2,2,3,3,3,3,3,2,3,3,2,3,2,1
93221407817,B,3,2,2,3,3,3,-1,3,2,2,3,1,3,2,3,3,3,1,3,2,3,2,3,2,2,3,3,-1,2
176343554374,B,3,2,3,3,3,3,2,2,2,2,3,2,2,3,3,3,3,2,3,2,2,3,2,2,2,3,3,3,2
26044632824,B,3,2,3,3,3,2,2,2,1,2,3,2,2,1,2,3,2,2,3,3,1,2,3,2,2,2,1,3,2
60324078216,B,2,2,0,1,3,2,-2,2,2,-2,2,2,3,3,2,2,2,-2,2,1,1,1,3,2,1,2,2,3,1
143393869953,B,2,3,3,2,3,-3,-2,3,3,0,3,2,2,3,3,3,3,2,3,2,3,3,3,0,2,3,2,3,0
47903742178,B,2,2,2,1,2,1,-1,1,1,-1,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1,2,-1,2,2
97700518336,B,2,2,2,2,1,-2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2
3758559295,B,2,2,2,2,1,-2,-1,2,2,2,2,2,2,3,2,2,3,2,2,3,2,2,2,1,2,3,2,2,3
171515967661,B,3,3,2,1,2,1,2,2,1,,3,2,3,3,,2,1,1,2,2,2,1,2,1,2,2,1,3,3
85818796473,B,2,1,1,1,1,1,-1,-1,1,-1,2,2,1,1,1,2,2,-2,2,-2,1,2,2,-2,-1,1,2,2,-1
4668042730,B,3,2,1,2,3,1,1,2,1,1,1,2,2,2,3,2,2,1,2,1,2,2,2,1,1,2,2,3,1
193760185054,B,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
20548687081,B,3,2,2,2,3,2,1,2,1,-1,2,3,3,2,2,2,3,3,3,2,2,2,2,2,2,2,3,1,2
210967997979,B,3,2,2,3,3,2,2,2,2,2,2,2,3,2,3,1,2,2,2,2,3,3,3,2,3,2,2,3,2
163746127612,B,3,2,2,2,3,3,1,2,3,-1,2,3,3,3,2,2,2,1,3,2,2,2,2,3,2,3,1,1,2
19996243296,B,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3
16585361548,B,2,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,2,3,2,2,3,3
80795876625,B,0,1,1,2,2,2,2,1,3,-1,-1,1,1,-1,1,1,2,1,2,0,2,1,1,2,-2,-1,1,1,2
44730577629,B,3,2,3,3,3,3,3,2,2,3,3,3,2,3,3,3,3,2,3,3,2,2,3,3,2,3,3,3,3
51119548240,B,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,3,2,2
93639354194,B,2,1,1,1,2,2,0,1,2,1,3,3,2,3,1,2,3,1,1,1,2,2,1,1,2,3,2,2,2
20753608452,B,3,1,0,1,2,2,-1,0,1,-2,2,2,1,1,1,2,3,-2,2,0,1,0,2,-1,1,1,2,2,-3
168381119719,B,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,1,0,2,1,2,2,2,1,2,2,2,1,0
73715359761,B,3,2,3,2,3,3,2,2,2,3,3,3,3,3,3,3,3,2,3,3,2,2,3,3,3,3,2,3,3
54668749620,B,2,2,2,2,3,2,1,2,1,2,2,1,2,2,3,3,3,2,3,2,-1,-1,2,2,2,2,2,1,2
47357321485,B,2,2,1,2,2,2,1,2,3,2,3,-1,3,3,0,2,2,2,2,1,2,2,2,2,3,2,3,2,1
156446200638,B,3,2,2,3,3,3,2,2,3,2,2,2,3,3,3,3,3,2,3,3,3,2,3,2,2,3,3,3,2
81455985767,B,2,3,2,3,3,3,2,3,1,2,2,2,3,2,3,3,3,2,2,3,2,3,3,2,2,3,2,2,2
156555888236,B,1,-1,1,0,2,-1,-2,-1,1,-1,1,-2,-1,1,0,2,2,-2,2,1,0,2,1,1,-1,0,-1,2,2
81810268189,B,3,2,1,2,1,2,1,2,2,1,3,2,2,3,2,2,3,1,2,2,2,2,2,3,2,2,2,2,2
73287257865,B,3,2,2,2,3,1,0,3,3,0,3,2,3,3,2,3,3,1,2,1,3,2,3,2,2,3,2,3,1
135940492260,B,2,2,2,3,2,2,-1,2,1,3,2,1,2,2,2,2,3,1,2,2,2,3,2,2,2,2,2,1,1
66009409962,B,3,-1,3,2,3,2,-2,2,-1,-2,3,1,2,1,0,-1,3,2,3,2,2,2,2,-1,2,2,2,3,-3
45493827955,B,-1,2,1,1,2,-1,-3,-2,2,1,1,1,-1,-1,-1,2,2,-2,1,0,1,2,2,1,1,1,1,2,1
101402905642,B,3,2,2,2,3,3,2,2,2,2,2,2,2,3,2,3,2,2,3,3,3,2,3,1,2,3,2,3,2
18359195893,B,2,1,1,1,2,2,-1,1,2,-1,2,2,2,2,2,2,3,-1,1,-1,2,2,2,2,1,2,1,1,2
191660054199,B,2,2,2,2,3,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2
167989825438,B,2,2,-1,-1,3,2,-1,2,2,1,2,2,1,1,1,2,3,2,2,2,1,1,2,1,1,2,1,1,2
53769475376,B,3,3,3,3,3,3,2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2
119640485942,B,3,3,3,1,3,2,2,2,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3
202568833752,B,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
175316863666,B,2,2,2,2,3,2,3,1,3,1,2,2,2,2,3,2,3,3,2,2,3,2,3,3,3,3,3,2,2
63884890221,B,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2
98260878597,B,3,2,2,2,2,2,2,3,3,2,1,2,2,1,2,3,3,2,2,2,3,2,2,2,2,2,3,2,3
99827326358,B,1,1,1,1,1,1,1,1,1,-1,1,1,2,1,1,1,2,1,1,0,1,1,1,1,1,1,1,0,2
50754822014,B,2,2,2,2,2,2,0,2,2,1,2,3,2,2,2,2,2,2,2,1,2,3,2,-2,2,2,2,3,-2
110557708996,B,3,3,2,3,3,0,1,2,1,2,3,1,2,3,2,3,3,2,2,2,3,3,3,,3,3,2,1,
132135088857,B,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,-1
164367200627,B,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
49962554112,B,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
37710199829,B,3,2,3,3,3,2,1,2,1,1,2,2,3,3,2,3,3,1,3,1,2,2,3,2,3,3,3,3,2
51390113591,B,3,3,1,3,3,3,-1,3,3,-2,3,2,2,3,3,3,3,-1,3,2,2,1,3,-1,2,3,3,2,-1
202126805432,B,2,2,3,2,2,3,2,2,-2,-2,2,2,1,1,3,2,3,2,3,2,1,2,3,1,0,3,3,2,2
190461462745,B,2,1,2,2,3,2,1,2,2,1,2,2,2,1,3,2,3,1,3,1,2,2,2,2,2,3,3,1,2
2998997974,B,2,2,2,2,2,2,2,2,3,2,3,3,3,2,2,2,2,3,3,2,2,3,2,2,3,2,2,2,2
92334174723,B,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,2
62646139385,B,3,2,1,3,3,2,3,0,-1,-1,2,1,2,2,3,3,2,3,3,1,3,2,1,1,3,2,3,2,1
22105232431,B,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
114163452712,B,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2
26344717828,B,2,2,1,2,2,2,2,1,1,-1,1,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,2,2
72574478083,B,3,2,2,2,3,2,2,2,2,3,2,2,1,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,1
134870601660,B,3,3,2,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2
59021067921,B,3,2,2,2,2,2,1,2,3,1,3,3,3,3,2,2,2,2,3,3,2,3,3,2,2,3,2,3,2
73005764767,B,2,2,2,3,2,2,2,3,2,3,2,2,2,2,2,2,3,2,3,2,2,3,2,3,3,2,2,1,2
164473175255,B,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
137390160388,B,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3
37847379072,B,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
25330654766,B,3,3,3,3,2,2,3,3,2,3,2,2,2,3,3,1,3,2,3,2,2,3,3,0,3,2,2,2,0
171833280885,B,3,-1,-1,-2,2,-1,-1,-1,-2,-3,-1,2,1,2,-1,-1,2,-3,2,-1,2,1,2,1,-1,2,-2,2,1
171617857732,B,3,3,2,1,3,3,-1,2,3,1,3,2,2,1,3,3,3,3,3,3,1,1,3,3,2,3,3,3,3
133467761056,B,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,2,2,3,3,3,3,3,2,3,3,3,1,2
78541726988,B,3,3,2,3,3,3,3,3,3,2,3,2,2,3,3,3,3,2,3,2,3,3,3,3,3,2,3,2,3
49934716557,B,3,3,3,3,3,2,3,2,2,2,1,3,2,3,2,1,3,2,3,2,3,3,2,3,3,3,2,1,2
119639172457,B,3,2,3,2,3,3,3,2,3,2,2,2,2,2,3,3,3,3,3,2,3,2,2,3,2,3,3,2,3
27706981221,B,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2
202685464893,B,3,2,3,2,2,3,1,3,3,2,3,3,3,3,1,2,3,2,3,2,3,3,2,2,3,3,3,3,1
107454779086,B,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3
73323288620,B,-2,3,2,3,2,2,3,2,2,3,2,3,2,2,2,2,2,3,1,2,2,3,2,2,2,2,1,2,1
105554877724,B,3,3,0,2,2,2,3,2,2,-2,3,1,3,1,2,2,1,3,2,3,2,2,2,0,1,2,2,1,-1
82124519244,B,3,3,3,3,3,3,-1,3,3,3,3,3,-1,1,3,3,3,2,3,3,3,3,3,-1,3,3,3,-3,3
99573525147,B,3,3,3,3,3,3,2,-3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2
301790824,B,3,3,3,3,3,3,3,3,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3
149536730058,B,3,3,3,3,3,3,2,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3
47728323881,B,3,3,2,3,3,3,1,3,1,0,3,2,3,3,2,3,3,0,3,3,3,2,3,3,1,3,2,3,3
130363386327,B,,3,3,3,2,2,2,-2,2,-1,3,3,3,-1,2,2,1,2,1,3,3,3,2,3,3,2,3,2,3
82060771459,B,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,2,3,1,2,3,3,2,2,3,3,3,2
57627601956,B,1,-2,-1,-1,3,-1,-2,-1,-1,-2,2,-1,-1,-1,-1,-1,-1,-2,1,-2,-1,-1,-1,2,-2,-1,-1,1,2
115652466131,B,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
205086860659,B,1,-2,-1,-2,2,1,0,-1,-1,-1,-1,-1,0,-1,1,1,2,-1,1,1,-1,-1,1,1,-1,0,0,-1,0
69277703190,B,3,2,2,2,3,2,1,0,2,2,2,3,2,2,1,2,3,1,3,2,3,2,2,2,3,2,3,2,2
164224481348,B,3,2,2,3,3,3,3,3,1,3,2,2,1,2,3,3,3,3,3,2,3,2,3,2,1,3,3,3,2
44528831330,B,2,2,2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,1
26672717615,B,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3
136533562633,B,2,3,2,2,2,2,0,-2,1,0,2,1,0,2,1,2,2,1,3,0,1,2,3,1,1,3,2,0,0
106233552465,B,2,2,2,1,3,2,-2,1,2,-2,1,2,2,2,-1,3,2,1,2,1,2,2,2,-1,0,2,2,2,1
115743061478,B,1,1,1,3,2,2,-1,-1,-1,3,1,1,2,1,2,3,3,2,3,3,2,2,2,2,2,2,3,1,2
55912443851,B,3,3,3,3,3,3,1,3,2,2,3,3,3,3,3,3,3,2,3,2,3,3,3,3,2,3,3,3,3
114179204152,B,3,2,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,2,3,2,3,3
39952907399,B,3,3,2,2,3,2,1,3,3,1,2,3,1,2,3,3,2,2,3,2,3,2,3,0,2,3,3,1,-1
25024132225,B,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
156801114166,B,2,3,2,2,3,2,2,3,2,,3,2,2,3,3,-3,3,,3,2,3,2,3,,3,3,3,3,3
195097788872,B,3,2,2,2,3,3,2,2,2,2,2,1,2,3,3,3,3,2,3,2,2,2,2,1,2,3,2,1,1
171444177922,B,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,2,2,2,1,2
19857557867,B,3,2,3,2,2,-3,3,-2,2,-2,2,2,3,2,-3,2,3,-2,3,2,3,2,3,2,3,3,3,2,2
101209471977,B,2,2,2,2,3,2,1,2,0,2,2,3,2,2,2,2,3,2,3,3,2,2,2,1,1,1,1,-1,1
157089699725,B,3,3,3,1,2,2,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,1
78380465479,B,3,-2,-1,-1,2,-2,-3,2,-2,-2,3,1,0,1,3,1,0,-2,3,-3,2,0,2,2,2,-1,1,2,-1
130584681524,B,3,2,3,2,3,1,2,2,3,2,1,2,3,3,2,2,3,2,3,2,2,3,3,2,2,2,3,3,2
83477055311,B,2,-1,1,-1,3,0,-2,-1,1,-2,2,1,1,2,-1,1,3,-3,3,0,1,2,1,3,1,1,1,1,2
62223269747,B,2,2,1,,1,-1,-1,1,1,-1,0,1,2,0,1,3,3,-2,-1,-1,-1,-1,1,2,0,1,-1,2,1
144922728494,B,1,-1,-1,-1,0,-1,-2,-1,1,-2,-1,1,-1,1,0,2,2,-2,1,-2,-1,-1,1,-1,-1,1,0,0,0
51233181049,B,3,2,3,2,2,2,2,2,2,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2
191763273149,B,3,2,3,3,3,2,2,2,1,2,2,2,2,2,3,3,3,3,3,3,3,2,3,2,3,3,2,1,2
157397810769,B,3,2,3,2,2,2,2,2,3,2,3,3,3,3,2,3,2,2,3,3,3,2,3,3,2,2,3,2,2
68922804538,C,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,1,2,0,0,,2,2,2,2,2,2
199084210134,C,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
195317212581,C,2,2,2,2,2,2,0,2,1,1,2,2,1,1,2,2,2,-1,2,0,2,2,2,1,2,2,2,2,0
95129243334,C,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
143831952192,C,0,2,2,1,1,1,-1,1,2,-1,2,1,1,0,1,2,2,2,2,2,0,2,1,-1,0,1,1,0,-1
151060372562,C,2,1,1,-1,2,0,-2,-1,1,-1,1,1,1,1,0,1,2,-1,2,1,0,1,2,,-1,2,,2,2
20936321244,C,1,-2,-2,-2,1,-2,0,-1,-2,1,0,0,1,-2,-1,-1,1,-1,0,-1,-1,0,-1,2,-2,-1,-1,0,2
144337773174,C,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3
10098599090,C,3,2,2,3,3,2,2,3,3,3,2,2,3,2,2,3,3,2,2,2,2,3,3,2,2,3,2,2,3
142300721050,C,2,2,1,1,2,2,0,1,1,3,2,2,2,3,2,3,2,1,3,2,2,2,1,2,1,1,3,3,2
91419115792,C,2,1,2,2,2,1,0,1,1,1,2,1,2,1,1,2,2,1,1,2,1,1,2,2,1,1,2,2,2
31269513236,C,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
148531172561,C,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,1,2,1
13830649738,C,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
121906942982,C,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
167231361282,C,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,1,2,2
103498466790,C,2,1,2,2,3,3,2,2,1,2,3,2,2,1,3,2,3,2,3,0,2,2,2,0,3,3,2,3,0
43670702580,C,2,1,2,2,3,2,1,3,2,2,1,2,3,3,1,2,3,3,3,2,3,2,3,0,3,3,3,2,1
90586153546,C,2,1,1,2,2,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,1,1,2,1,1,1,1,1,2
178510984339,C,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
187638815524,C,2,1,2,2,2,1,-1,-1,1,1,2,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,-1
10618068482,C,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
103633398227,C,2,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,2,3,2,2,2,3,3,2,3,3,3,2
185231208876,C,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
190743189631,C,2,2,2,2,2,2,1,2,1,2,1,2,2,0,2,3,3,2,3,2,2,2,2,2,2,2,2,0,0
78385740821,C,2,-1,2,-1,2,1,-1,-1,-1,-1,2,1,1,1,1,2,2,1,2,2,1,1,2,0,-1,1,1,1,2
105766176347,C,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,3,2,3,2,3,3,3,3,3,3
167836787664,C,3,3,3,3,3,3,3,2,3,1,3,3,2,2,2,2,2,3,2,2,2,2,3,1,3,3,2,3,3
13563261975,C,2,1,2,1,2,1,1,1,2,1,3,3,3,3,3,2,2,2,3,3,2,2,2,-2,2,2,3,2,2
15123359790,C,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
26832675788,C,2,3,3,2,3,2,2,2,2,2,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3
208507159345,C,3,1,2,2,1,1,1,2,2,1,2,1,2,2,2,3,3,1,3,2,2,3,2,-1,2,2,2,1,-2
201811470183,C,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
165500045183,C,1,0,0,-1,1,0,-1,1,1,-1,1,0,0,0,-1,1,1,0,2,0,0,1,1,1,0,1,1,1,0
150641527455,C,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
83595162977,C,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
205016923526,C,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,1,2,2,2,1,1
67801665769,C,3,1,1,-1,3,-1,-1,2,3,-3,1,3,3,3,-1,3,3,-1,-2,2,1,2,1,3,1,1,1,3,3
210997194651,C,2,2,2,1,3,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,3,1,1,2,1,2,2
143656516618,C,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
158397952489,C,2,2,2,3,3,2,2,2,1,2,2,2,2,0,2,1,2,3,2,2,1,2,2,2,3,1,3,2,0
123908606651,C,2,3,2,3,2,3,3,2,3,3,3,2,3,2,3,2,2,3,2,2,2,3,2,3,2,2,2,2,2
145364973436,C,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,3,2,2,2,2,2,3,1,2,3,2,1,2
34481426522,C,2,2,2,3,3,3,3,3,2,3,2,3,1,3,3,2,3,3,3,3,2,3,3,1,3,3,3,3,2
92371731557,C,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
138846014134,C,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3
37805223576,C,1,2,2,2,3,1,-3,-1,2,-2,3,-1,2,1,2,3,3,1,2,3,2,3,3,2,2,3,2,2,3
120204344042,C,2,2,2,2,3,2,0,3,3,2,2,2,3,3,2,3,3,0,3,1,3,3,3,3,2,3,3,3,3
211300727982,C,2,3,2,2,2,2,2,3,3,2,3,2,2,3,2,2,2,2,2,3,3,3,2,2,2,2,3,2,2
